candidate,network_type,preferred_name,gene_id,gene_symbol,degree,weighted_degree,component_id,component_size,consensus_rank,disease_direction,predicted_drug_direction,measured_drug_direction,reversal_pattern,candidate_role,biology_scope
NCH-51,functional,NEIL3,55247,NEIL3,8,6.231,1,86,53.0,up,down,down,disease_up_drug_down,secondary_candidate,primary_network_and_pathway
NCH-51,functional,GNG7,2788,GNG7,0,0.0,37,1,54.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,FEN1,2237,FEN1,18,15.199,1,86,55.0,up,down,down,disease_up_drug_down,secondary_candidate,primary_network_and_pathway
NCH-51,functional,DNASE1L3,1776,DNASE1L3,0,0.0,30,1,56.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,SKA1,220134,SKA1,18,14.257,1,86,57.0,up,down,down,disease_up_drug_down,secondary_candidate,primary_network_and_pathway
NCH-51,functional,ZNF331,55422,ZNF331,0,0.0,97,1,58.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,DAAM2,23500,DAAM2,0,0.0,29,1,59.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,RNASEH2A,10535,RNASEH2A,8,6.437,1,86,60.0,up,down,down,disease_up_drug_down,secondary_candidate,primary_network_and_pathway
NCH-51,functional,PRR7,80758,PRR7,0,0.0,72,1,61.0,up,down,down,disease_up_drug_down,secondary_candidate,primary_network_and_pathway
NCH-51,functional,ABCB1,5243,ABCB1,0,0.0,15,1,62.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,RACGAP1,29127,RACGAP1,35,29.327,1,86,63.0,up,down,down,disease_up_drug_down,secondary_candidate,primary_network_and_pathway
NCH-51,functional,SH3BGR,6450,SH3BGR,0,0.0,81,1,64.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,TRHDE,29953,TRHDE,0,0.0,91,1,65.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,ITIH3,3699,ITIH3,0,0.0,43,1,66.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,OLFML1,283298,OLFML1,0,0.0,60,1,67.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,FANCI,55215,FANCI,8,6.176,1,86,68.0,up,down,down,disease_up_drug_down,secondary_candidate,primary_network_and_pathway
NCH-51,functional,GPRASP1,9737,GPRASP1,0,0.0,40,1,69.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,BIRC5,332,BIRC5,49,43.17100000000001,1,86,70.0,up,down,down,disease_up_drug_down,secondary_candidate,primary_network_and_pathway
NCH-51,functional,PDE7B,27115,PDE7B,0,0.0,64,1,71.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,RAP1A,5906,RAP1A,1,0.993,13,2,72.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,RASGRP2,10235,RASGRP2,1,0.993,13,2,73.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,PAIP2B,400961,PAIP2B,0,0.0,61,1,74.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,HSPB6,126393,HSPB6,0,0.0,42,1,75.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,NR4A3,8013,NR4A3,1,0.736,1,86,76.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,RAN,5901,RAN,1,0.75,1,86,77.0,up,down,down,disease_up_drug_down,secondary_candidate,primary_network_and_pathway
NCH-51,functional,MCM7,4176,MCM7,23,19.93,1,86,78.0,up,down,down,disease_up_drug_down,secondary_candidate,primary_network_and_pathway
NCH-51,functional,DNAJB4,11080,DNAJB4,1,0.865,7,2,79.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,PRKAR2B,5577,PRKAR2B,1,0.812,1,86,80.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,AURKA,6790,AURKA,40,34.79900000000001,1,86,81.0,up,down,down,disease_up_drug_down,secondary_candidate,primary_network_and_pathway
NCH-51,functional,TYMS,7298,TYMS,21,17.476000000000006,1,86,82.0,up,down,down,disease_up_drug_down,secondary_candidate,primary_network_and_pathway
NCH-51,functional,DNAJC9,23234,DNAJC9,1,0.944,1,86,83.0,up,down,down,disease_up_drug_down,secondary_candidate,primary_network_and_pathway
NCH-51,functional,STX12,23673,STX12,0,0.0,87,1,84.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,XPNPEP2,7512,XPNPEP2,0,0.0,94,1,85.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,AOC3,8639,AOC3,0,0.0,17,1,86.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,TEK,7010,TEK,2,1.652,1,86,87.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,PDE2A,5138,PDE2A,0,0.0,63,1,88.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,MAD2L1,4085,MAD2L1,40,34.394000000000005,1,86,89.0,up,down,down,disease_up_drug_down,secondary_candidate,primary_network_and_pathway
NCH-51,functional,PEG3,5178,PEG3,0,0.0,65,1,90.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,AQP7,364,AQP7,0,0.0,19,1,91.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,TSPAN7,7102,TSPAN7,0,0.0,92,1,92.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,CLEC3B,7123,CLEC3B,0,0.0,25,1,93.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,SLC14A1,6563,SLC14A1,0,0.0,83,1,94.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,SMC4,10051,SMC4,21,16.95,1,86,95.0,up,down,down,disease_up_drug_down,secondary_candidate,primary_network_and_pathway
NCH-51,functional,PHYHIP,9796,PHYHIP,0,0.0,66,1,96.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,RNPS1,10921,RNPS1,0,0.0,77,1,97.0,up,down,down,disease_up_drug_down,secondary_candidate,primary_network_and_pathway
NCH-51,functional,POLE2,5427,POLE2,11,9.864,1,86,98.0,up,down,down,disease_up_drug_down,secondary_candidate,primary_network_and_pathway
NCH-51,functional,UCK2,7371,UCK2,1,0.781,1,86,99.0,up,down,down,disease_up_drug_down,secondary_candidate,primary_network_and_pathway
NCH-51,functional,TRIP13,9319,TRIP13,28,22.117000000000008,1,86,100.0,up,down,down,disease_up_drug_down,secondary_candidate,primary_network_and_pathway
NCH-51,functional,LIMS2,55679,LIMS2,0,0.0,49,1,101.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,LSM7,51690,LSM7,0,0.0,50,1,102.0,up,down,down,disease_up_drug_down,secondary_candidate,primary_network_and_pathway
NCH-51,functional,CSDC2,27254,CSDC2,0,0.0,27,1,103.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,SUV39H1,6839,SUV39H1,1,0.998,1,86,104.0,up,down,down,disease_up_drug_down,secondary_candidate,primary_network_and_pathway
NCH-51,functional,TNS1,7145,TNS1,0,0.0,90,1,105.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,ZFP64,55734,ZFP64,0,0.0,95,1,106.0,up,down,down,disease_up_drug_down,secondary_candidate,primary_network_and_pathway
NCH-51,functional,PPP1R14B,26472,PPP1R14B,0,0.0,70,1,107.0,up,down,down,disease_up_drug_down,secondary_candidate,primary_network_and_pathway
NCH-51,functional,NCAM1,4684,NCAM1,1,0.738,9,2,108.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,PUS1,80324,PUS1,1,0.956,12,2,109.0,up,down,down,disease_up_drug_down,secondary_candidate,primary_network_and_pathway
NCH-51,functional,PRELP,5549,PRELP,0,0.0,71,1,110.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,HSD17B6,8630,HSD17B6,1,0.918,2,6,111.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,MAN1A1,4121,MAN1A1,0,0.0,51,1,112.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,SLC17A7,57030,SLC17A7,0,0.0,84,1,113.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,PCCA,5095,PCCA,2,1.785,2,6,114.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,TIMP3,7078,TIMP3,0,0.0,89,1,115.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,KCNB1,3745,KCNB1,0,0.0,45,1,116.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,TOP2A,7153,TOP2A,47,42.041,1,86,117.0,up,down,down,disease_up_drug_down,secondary_candidate,primary_network_and_pathway
NCH-51,functional,RUNDC3B,154661,RUNDC3B,0,0.0,78,1,118.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,GPR17,2840,GPR17,0,0.0,39,1,119.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,PID1,55022,PID1,0,0.0,67,1,120.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,STIL,6491,STIL,4,3.2830000000000004,1,86,121.0,up,down,down,disease_up_drug_down,secondary_candidate,primary_network_and_pathway
NCH-51,functional,ECHDC3,79746,ECHDC3,0,0.0,31,1,122.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,TTK,7272,TTK,38,33.567,1,86,123.0,up,down,down,disease_up_drug_down,secondary_candidate,primary_network_and_pathway
NCH-51,functional,ASPM,259266,ASPM,42,37.133,1,86,124.0,up,down,down,disease_up_drug_down,secondary_candidate,primary_network_and_pathway
NCH-51,functional,GFRA2,2675,GFRA2,1,0.738,9,2,125.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,PTBP1,5725,PTBP1,1,0.744,11,2,126.0,up,down,down,disease_up_drug_down,secondary_candidate,primary_network_and_pathway
NCH-51,functional,MKI67,4288,MKI67,35,30.221,1,86,127.0,up,down,down,disease_up_drug_down,secondary_candidate,primary_network_and_pathway
NCH-51,functional,PUF60,22827,PUF60,1,0.744,11,2,128.0,up,down,down,disease_up_drug_down,secondary_candidate,primary_network_and_pathway
NCH-51,functional,CBX3,11335,CBX3,2,1.704,1,86,129.0,up,down,down,disease_up_drug_down,secondary_candidate,primary_network_and_pathway
NCH-51,functional,NR3C2,4306,NR3C2,1,0.71,3,2,130.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,SPC25,57405,SPC25,22,18.034,1,86,131.0,up,down,down,disease_up_drug_down,secondary_candidate,primary_network_and_pathway
NCH-51,functional,LMNB1,4001,LMNB1,3,2.28,1,86,132.0,up,down,down,disease_up_drug_down,secondary_candidate,primary_network_and_pathway
NCH-51,functional,CDC45,8318,CDC45,45,38.121,1,86,133.0,up,down,down,disease_up_drug_down,secondary_candidate,primary_network_and_pathway
NCH-51,functional,KANK3,256949,KANK3,0,0.0,44,1,134.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,ZNF282,8427,ZNF282,0,0.0,96,1,135.0,up,down,down,disease_up_drug_down,secondary_candidate,primary_network_and_pathway
NCH-51,functional,AQP4,361,AQP4,0,0.0,18,1,136.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,PLP1,5354,PLP1,0,0.0,69,1,137.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,ADH1A,124,ADH1A,2,1.931,2,6,138.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,EPAS1,2034,EPAS1,1,0.997,8,2,139.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,ACO1,48,ACO1,1,0.724,1,86,140.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,KIF22,3835,KIF22,17,13.800000000000002,1,86,141.0,up,down,down,disease_up_drug_down,secondary_candidate,primary_network_and_pathway
NCH-51,functional,TNXB,7148,TNXB,1,0.924,10,2,142.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,SLC25A20,788,SLC25A20,0,0.0,85,1,143.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,MPP1,4354,MPP1,0,0.0,55,1,144.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,ITGA8,8516,ITGA8,1,0.924,10,2,145.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,REXO4,57109,REXO4,0,0.0,75,1,146.0,up,down,down,disease_up_drug_down,secondary_candidate,primary_network_and_pathway
NCH-51,functional,DDX56,54606,DDX56,1,0.756,6,2,147.0,up,down,down,disease_up_drug_down,secondary_candidate,primary_network_and_pathway
NCH-51,functional,EPM2A,7957,EPM2A,0,0.0,32,1,148.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,EXO1,9156,EXO1,37,30.108000000000004,1,86,149.0,up,down,down,disease_up_drug_down,secondary_candidate,primary_network_and_pathway
NCH-51,functional,SEMA3D,223117,SEMA3D,0,0.0,79,1,150.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,NFIL3,4783,NFIL3,0,0.0,58,1,151.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,SCN3B,55800,SCN3B,1,0.995,14,2,152.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,ATF3,467,ATF3,3,2.598,1,86,153.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,ALDH6A1,4329,ALDH6A1,2,1.877,2,6,154.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,STON1,11037,STON1,0,0.0,86,1,155.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,DUSP1,1843,DUSP1,3,2.436,1,86,156.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,CYP4F12,66002,CYP4F12,0,0.0,28,1,157.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,HGF,3082,HGF,2,1.739,1,86,158.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,ECT2,1894,ECT2,24,19.861,1,86,159.0,up,down,down,disease_up_drug_down,secondary_candidate,primary_network_and_pathway
NCH-51,functional,PRX,57716,PRX,0,0.0,73,1,160.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,MPDZ,8777,MPDZ,0,0.0,54,1,161.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,LIG1,3978,LIG1,8,6.756,1,86,162.0,up,down,down,disease_up_drug_down,secondary_candidate,primary_network_and_pathway
NCH-51,functional,CDK4,1019,CDK4,12,9.796,1,86,163.0,up,down,down,disease_up_drug_down,secondary_candidate,primary_network_and_pathway
NCH-51,functional,EMCN,51705,EMCN,2,1.5,1,86,164.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,YARS2,51067,YARS2,1,0.956,12,2,165.0,up,down,down,disease_up_drug_down,secondary_candidate,primary_network_and_pathway
NCH-51,functional,GIMAP5,55340,GIMAP5,0,0.0,36,1,166.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,CCDC86,79080,CCDC86,0,0.0,24,1,167.0,up,down,down,disease_up_drug_down,secondary_candidate,primary_network_and_pathway
NCH-51,functional,TPI1,7167,TPI1,2,1.476,1,86,168.0,up,down,down,disease_up_drug_down,secondary_candidate,primary_network_and_pathway
NCH-51,functional,NCAPG2,54892,NCAPG2,17,13.483,1,86,169.0,up,down,down,disease_up_drug_down,secondary_candidate,primary_network_and_pathway
NCH-51,functional,MAPK10,5602,MAPK10,0,0.0,52,1,170.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,GINS1,9837,GINS1,9,8.141,1,86,171.0,up,down,down,disease_up_drug_down,secondary_candidate,primary_network_and_pathway
NCH-51,functional,DTYMK,1841,DTYMK,2,1.95,1,86,172.0,up,down,down,disease_up_drug_down,secondary_candidate,primary_network_and_pathway
NCH-51,functional,COMMD4,54939,COMMD4,0,0.0,26,1,173.0,up,down,down,disease_up_drug_down,secondary_candidate,primary_network_and_pathway
NCH-51,functional,BTG2,7832,BTG2,1,0.739,1,86,174.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,DNAJC2,27000,DNAJC2,1,0.865,7,2,175.0,up,down,down,disease_up_drug_down,secondary_candidate,primary_network_and_pathway
NCH-51,functional,NMT2,9397,NMT2,0,0.0,59,1,176.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,FAM117A,81558,FAM117A,0,0.0,34,1,177.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,NFASC,23114,NFASC,1,0.998,5,2,178.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,RRM2,6241,RRM2,39,33.85099999999999,1,86,179.0,up,down,down,disease_up_drug_down,secondary_candidate,primary_network_and_pathway
NCH-51,functional,CDCA4,55038,CDCA4,1,0.723,1,86,180.0,up,down,down,disease_up_drug_down,secondary_candidate,primary_network_and_pathway
NCH-51,functional,CALD1,800,CALD1,0,0.0,22,1,181.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,KLHL4,56062,KLHL4,0,0.0,47,1,182.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,GADD45B,4616,GADD45B,2,1.75,1,86,183.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,PCK1,5105,PCK1,0,0.0,62,1,184.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,ZNF415,55786,ZNF415,0,0.0,98,1,185.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,MASP1,5648,MASP1,0,0.0,53,1,186.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,MYOM1,8736,MYOM1,0,0.0,56,1,187.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,CALCOCO1,57658,CALCOCO1,1,0.86,4,2,188.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,CDC25A,993,CDC25A,9,7.926000000000001,1,86,189.0,up,down,down,disease_up_drug_down,secondary_candidate,primary_network_and_pathway
NCH-51,functional,AR,367,AR,1,0.71,3,2,190.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,RFC2,5982,RFC2,7,5.91,1,86,191.0,up,down,down,disease_up_drug_down,secondary_candidate,primary_network_and_pathway
NCH-51,functional,SCN2B,6327,SCN2B,1,0.995,14,2,192.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,SERINC1,57515,SERINC1,0,0.0,80,1,193.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,TBRG4,9238,TBRG4,1,0.756,6,2,194.0,up,down,down,disease_up_drug_down,secondary_candidate,primary_network_and_pathway
NCH-51,functional,TIPIN,54962,TIPIN,8,7.277,1,86,195.0,up,down,down,disease_up_drug_down,secondary_candidate,primary_network_and_pathway
NCH-51,functional,ADH1B,125,ADH1B,2,1.941,2,6,196.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
NCH-51,functional,CNTN1,1272,CNTN1,1,0.998,5,2,197.0,down,up,up,disease_down_drug_up,secondary_candidate,primary_network_and_pathway
