candidate,gene_set_scope,source,native,name,p_value,significant,query_size,term_size,intersection_size,effective_domain_size,precision,recall,intersection_genes,intersection_evidence_codes
NCH-51,all_selected,GO:CC,GO:0031974,membrane-enclosed lumen,0.0044217115292797,True,200,4178,99,11154,0.495,0.0236955481091431,11065 | 6943 | 2354 | 4171 | 316 | 5156 | 79019 | 81620 | 10112 | 5347 | 890 | 2305 | 55355 | 51512 | 699 | 146909 | 23397 | 10875 | 22974 | 55143 | 11170 | 24137 | 64344 | 1058 | 1063 | 9055 | 26586 | 11130 | 63876 | 55247 | 2237 | 220134 | 10535 | 80758 | 29127 | 3699 | 55215 | 332 | 126393 | 8013 | 5901 | 4176 | 11080 | 6790 | 7298 | 23234 | 23673 | 5138 | 4085 | 7123 | 10051 | 10921 | 5427 | 51690 | 6839 | 80324 | 5549 | 5095 | 7078 | 7153 | 6491 | 5725 | 4288 | 22827 | 11335 | 4306 | 4001 | 8318 | 124 | 2034 | 3835 | 57109 | 54606 | 7957 | 9156 | 467 | 4329 | 3082 | 1894 | 3978 | 1019 | 51067 | 79080 | 54892 | 5602 | 9837 | 27000 | 6241 | 55038 | 55786 | 5648 | 993 | 367 | 5982 | 9238 | 54962 | 125 | 10721 | 9467,TAS | IDA | IPI | ISS | IEA | ISO | IBA | NAS | IMP
NCH-51,all_selected,GO:CC,GO:0043233,organelle lumen,0.0044217115292797,True,200,4178,99,11154,0.495,0.0236955481091431,11065 | 6943 | 2354 | 4171 | 316 | 5156 | 79019 | 81620 | 10112 | 5347 | 890 | 2305 | 55355 | 51512 | 699 | 146909 | 23397 | 10875 | 22974 | 55143 | 11170 | 24137 | 64344 | 1058 | 1063 | 9055 | 26586 | 11130 | 63876 | 55247 | 2237 | 220134 | 10535 | 80758 | 29127 | 3699 | 55215 | 332 | 126393 | 8013 | 5901 | 4176 | 11080 | 6790 | 7298 | 23234 | 23673 | 5138 | 4085 | 7123 | 10051 | 10921 | 5427 | 51690 | 6839 | 80324 | 5549 | 5095 | 7078 | 7153 | 6491 | 5725 | 4288 | 22827 | 11335 | 4306 | 4001 | 8318 | 124 | 2034 | 3835 | 57109 | 54606 | 7957 | 9156 | 467 | 4329 | 3082 | 1894 | 3978 | 1019 | 51067 | 79080 | 54892 | 5602 | 9837 | 27000 | 6241 | 55038 | 55786 | 5648 | 993 | 367 | 5982 | 9238 | 54962 | 125 | 10721 | 9467,TAS | IDA | IPI | ISS | IEA | ISO | IBA | NAS | IMP
NCH-51,all_selected,GO:CC,GO:0070013,intracellular organelle lumen,0.0044217115292797,True,200,4178,99,11154,0.495,0.0236955481091431,11065 | 6943 | 2354 | 4171 | 316 | 5156 | 79019 | 81620 | 10112 | 5347 | 890 | 2305 | 55355 | 51512 | 699 | 146909 | 23397 | 10875 | 22974 | 55143 | 11170 | 24137 | 64344 | 1058 | 1063 | 9055 | 26586 | 11130 | 63876 | 55247 | 2237 | 220134 | 10535 | 80758 | 29127 | 3699 | 55215 | 332 | 126393 | 8013 | 5901 | 4176 | 11080 | 6790 | 7298 | 23234 | 23673 | 5138 | 4085 | 7123 | 10051 | 10921 | 5427 | 51690 | 6839 | 80324 | 5549 | 5095 | 7078 | 7153 | 6491 | 5725 | 4288 | 22827 | 11335 | 4306 | 4001 | 8318 | 124 | 2034 | 3835 | 57109 | 54606 | 7957 | 9156 | 467 | 4329 | 3082 | 1894 | 3978 | 1019 | 51067 | 79080 | 54892 | 5602 | 9837 | 27000 | 6241 | 55038 | 55786 | 5648 | 993 | 367 | 5982 | 9238 | 54962 | 125 | 10721 | 9467,TAS | IDA | IPI | ISS | IEA | ISO | IBA | NAS | IMP
NCH-51,all_selected,GO:CC,GO:0000796,condensin complex,0.0044217115292797,True,200,8,3,11154,0.015,0.375,23397 | 10051 | 54892,IDA | IBA | NAS | IEA | TAS
NCH-51,all_selected,GO:BP,GO:1901992,positive regulation of mitotic cell cycle phase transition,0.004629890420978,True,200,66,7,11154,0.035,0.106060606060606,11065 | 9787 | 220134 | 6491 | 1019 | 6241 | 993,IDA | IMP | NAS | IBA
NCH-51,all_selected,GO:CC,GO:0045171,intercellular bridge,0.0049366609531374,True,200,74,7,11154,0.035,0.0945945945945946,316 | 10112 | 22974 | 55143 | 9055 | 63876 | 220134,IDA
NCH-51,all_selected,REAC,REAC:R-HSA-69275,G2/M Transition,0.0049581848792223,True,200,166,11,11154,0.055,0.0662650602409638,9133 | 5347 | 890 | 2305 | 51512 | 22974 | 3161 | 1063 | 5577 | 6790 | 993,REAC
NCH-51,all_selected,GO:CC,GO:0005871,kinesin complex,0.0050642177382829,True,200,35,5,11154,0.025,0.1428571428571428,10112 | 146909 | 56992 | 3833 | 3835,IBA | TAS
NCH-51,all_selected,GO:BP,GO:0051307,meiotic chromosome separation,0.0050678573495766,True,200,7,3,11154,0.015,0.4285714285714285,23397 | 11130 | 7272,IEA | ISS | IBA
NCH-51,all_selected,GO:BP,GO:0000212,meiotic spindle organization,0.0052982242312137,True,200,17,4,11154,0.02,0.2352941176470588,9133 | 220134 | 6790 | 259266,IEA | ISS
NCH-51,all_selected,REAC,REAC:R-HSA-453274,Mitotic G2-G2/M phases,0.005315981716072,True,200,168,11,11154,0.055,0.0654761904761904,9133 | 5347 | 890 | 2305 | 51512 | 22974 | 3161 | 1063 | 5577 | 6790 | 993,REAC
NCH-51,all_selected,GO:MF,GO:0015631,tubulin binding,0.0060409874406414,True,200,259,16,11154,0.08,0.0617760617760617,26112 | 10112 | 5347 | 51512 | 146909 | 9787 | 24137 | 1063 | 9055 | 56992 | 3833 | 220134 | 29127 | 332 | 3835 | 23710,IBA | IEA | IDA | TAS | ISS
NCH-51,all_selected,GO:BP,GO:0051315,attachment of mitotic spindle microtubules to kinetochore,0.0066098280442117,True,200,18,4,11154,0.02,0.2222222222222222,81620 | 55143 | 220134 | 332,IMP | NAS | IDA
NCH-51,all_selected,GO:BP,GO:0070925,organelle assembly,0.0066098280442117,True,200,651,25,11154,0.125,0.0384024577572964,26112 | 5156 | 9133 | 5347 | 55355 | 22974 | 55143 | 9787 | 24137 | 1058 | 1063 | 9055 | 56992 | 3833 | 220134 | 29127 | 332 | 6790 | 23673 | 6491 | 259266 | 7957 | 8736 | 367 | 23710,IMP | ISS | IEA | IDA | IBA | NAS
NCH-51,all_selected,REAC,REAC:R-HSA-73886,Chromosome Maintenance,0.0068065926716225,True,200,72,7,11154,0.035,0.0972222222222222,79019 | 890 | 55355 | 1058 | 2237 | 3978 | 5982,REAC
NCH-51,all_selected,REAC,REAC:R-HSA-2161522,Abacavir ADME,0.0068065926716225,True,200,8,3,11154,0.015,0.375,5243 | 124 | 5105,REAC
NCH-51,all_selected,GO:BP,GO:0007056,spindle assembly involved in female meiosis,0.0076652926087662,True,200,8,3,11154,0.015,0.375,9133 | 220134 | 6790,IEA | ISS
NCH-51,all_selected,GO:BP,GO:1905821,positive regulation of chromosome condensation,0.0076652926087662,True,200,8,3,11154,0.015,0.375,23397 | 10051 | 54892,IDA | ISS
NCH-51,all_selected,GO:BP,GO:0033316,meiotic spindle assembly checkpoint signaling,0.0081041195359984,True,200,2,2,11154,0.01,1.0,11130 | 7272,ISS | IBA | IEA
NCH-51,all_selected,GO:BP,GO:0045931,positive regulation of mitotic cell cycle,0.0081041195359984,True,200,96,8,11154,0.04,0.0833333333333333,11065 | 9787 | 220134 | 6790 | 6491 | 1019 | 6241 | 993,IDA | IMP | NAS | ISS | IBA
NCH-51,all_selected,GO:CC,GO:0045120,pronucleus,0.0082684463828638,True,200,10,3,11154,0.015,0.3,890 | 1063 | 6790,IEA
NCH-51,all_selected,GO:BP,GO:0071897,DNA biosynthetic process,0.0085509191426509,True,200,122,9,11154,0.045,0.0737704918032786,890 | 1063 | 7298 | 5427 | 3082 | 3978 | 27000 | 5982 | 10721,IEA | IC | IBA | IDA
NCH-51,all_selected,REAC,REAC:R-HSA-5651801,PCNA-Dependent Long Patch Base Excision Repair,0.0085960170217991,True,200,20,4,11154,0.02,0.2,2237 | 5427 | 3978 | 5982,REAC
NCH-51,all_selected,GO:BP,GO:0007127,meiosis I,0.0087113746485411,True,200,74,7,11154,0.035,0.0945945945945946,9133 | 5347 | 11130 | 332 | 6790 | 9319 | 7153,IEA | ISS | IBA
NCH-51,all_selected,GO:CC,GO:0005876,spindle microtubule,0.008930311823423,True,200,60,6,11154,0.03,0.1,5347 | 146909 | 24137 | 9055 | 220134 | 6790,IDA | IBA | TAS
NCH-51,all_selected,GO:BP,GO:0051988,regulation of attachment of spindle microtubules to kinetochore,0.009589805604191,True,200,20,4,11154,0.02,0.2,55143 | 29127 | 332 | 1894,NAS | IMP
NCH-51,all_selected,REAC,REAC:R-HSA-6811434,COPI-dependent Golgi-to-ER retrograde traffic,0.0095934313631312,True,200,77,7,11154,0.035,0.0909090909090909,10112 | 146909 | 24137 | 56992 | 3833 | 29127 | 3835,REAC
NCH-51,all_selected,GO:CC,GO:0099513,polymeric cytoskeletal fiber,0.0103923009939023,True,200,472,19,11154,0.095,0.0402542372881355,10112 | 5347 | 51512 | 146909 | 22974 | 24137 | 9055 | 56992 | 26586 | 3833 | 220134 | 29127 | 332 | 6790 | 7010 | 259266 | 4001 | 3835 | 23710,IBA | IEA | IDA | TAS
NCH-51,all_selected,GO:BP,GO:0007144,female meiosis I,0.0107158782226556,True,200,9,3,11154,0.015,0.3333333333333333,9133 | 6790 | 9319,IEA
NCH-51,all_selected,GO:BP,GO:1901993,regulation of meiotic cell cycle phase transition,0.0107158782226556,True,200,9,3,11154,0.015,0.3333333333333333,11130 | 7272 | 993,ISS | IBA | IEA
NCH-51,all_selected,GO:CC,GO:0005813,centrosome,0.0109765227956887,True,200,513,20,11154,0.1,0.0389863547758284,9133 | 5347 | 9787 | 3161 | 1063 | 56992 | 26586 | 10460 | 3833 | 220134 | 5577 | 6790 | 7010 | 6491 | 259266 | 8318 | 4354 | 467 | 1894 | 56062,IDA | IBA | IEA | TAS
NCH-51,all_selected,GO:CC,GO:0097149,centralspindlin complex,0.0113326670065658,True,200,3,2,11154,0.01,0.6666666666666666,29127 | 1894,IDA | IBA
NCH-51,all_selected,REAC,REAC:R-HSA-5693538,Homology Directed Repair,0.0126767733467057,True,200,81,7,11154,0.035,0.0864197530864197,890 | 2237 | 5427 | 9156 | 5982 | 54962 | 10721,REAC
NCH-51,all_selected,REAC,REAC:R-HSA-73884,Base Excision Repair,0.0137178091162832,True,200,40,5,11154,0.025,0.125,55247 | 2237 | 5427 | 3978 | 5982,REAC
NCH-51,all_selected,REAC,REAC:R-HSA-110373,Resolution of AP sites via the multiple-nucleotide patch replacement pathway,0.0137178091162832,True,200,23,4,11154,0.02,0.1739130434782608,2237 | 5427 | 3978 | 5982,REAC
NCH-51,all_selected,GO:BP,GO:0006281,DNA repair,0.0152221616791763,True,200,425,18,11154,0.09,0.0423529411764705,4171 | 5347 | 2305 | 55247 | 2237 | 10535 | 55215 | 4176 | 5427 | 9319 | 8318 | 3835 | 57109 | 9156 | 3978 | 7832 | 5982 | 10721,IBA | IDA | IMP | IEA | ISS | TAS | NAS | IPI
NCH-51,all_selected,REAC,REAC:R-HSA-2299718,Condensation of Prophase Chromosomes,0.0153190390167174,True,200,11,3,11154,0.015,0.2727272727272727,5347 | 10051 | 54892,REAC
NCH-51,all_selected,REAC,REAC:R-HSA-69205,G1/S-Specific Transcription,0.0153190390167174,True,200,24,4,11154,0.02,0.1666666666666666,81620 | 7298 | 8318 | 6241,REAC
NCH-51,all_selected,REAC,REAC:R-HSA-2514853,Condensation of Prometaphase Chromosomes,0.0153190390167174,True,200,11,3,11154,0.015,0.2727272727272727,9133 | 23397 | 10051,REAC
NCH-51,all_selected,GO:BP,GO:1901989,positive regulation of cell cycle phase transition,0.0156776280397415,True,200,82,7,11154,0.035,0.0853658536585365,11065 | 9787 | 220134 | 6491 | 1019 | 6241 | 993,IDA | IMP | NAS | IBA | IEA
NCH-51,all_selected,REAC,REAC:R-HSA-69481,G2/M Checkpoints,0.0159203735699811,True,200,112,8,11154,0.04,0.0714285714285714,4171 | 9133 | 51512 | 4176 | 8318 | 9156 | 993 | 5982,REAC
NCH-51,all_selected,GO:BP,GO:0007010,cytoskeleton organization,0.0160382387999114,True,200,1070,34,11154,0.17,0.0317757009345794,26112 | 5156 | 9133 | 10112 | 5347 | 146909 | 22974 | 55143 | 9787 | 11170 | 24137 | 1058 | 9055 | 56992 | 26586 | 10460 | 3833 | 220134 | 23500 | 29127 | 332 | 5901 | 6790 | 4085 | 6491 | 7272 | 259266 | 57405 | 4001 | 256949 | 7148 | 1894 | 800 | 8736,IMP | ISS | TAS | IEA | IDA | IBA | NAS
NCH-51,all_selected,REAC,REAC:R-HSA-2161541,Abacavir metabolism,0.0164011083114494,True,200,3,2,11154,0.01,0.6666666666666666,124 | 5105,REAC
NCH-51,all_selected,GO:CC,GO:0031089,platelet dense granule lumen,0.016571240000478,True,200,13,3,11154,0.015,0.2307692307692307,3699 | 7123 | 7078,TAS
NCH-51,all_selected,GO:BP,GO:0000727,double-strand break repair via break-induced replication,0.0192741650933975,True,200,11,3,11154,0.015,0.2727272727272727,4171 | 4176 | 8318,IBA
NCH-51,all_selected,GO:BP,GO:0090267,positive regulation of mitotic cell cycle spindle assembly checkpoint,0.0192741650933975,True,200,11,3,11154,0.015,0.2727272727272727,55143 | 332 | 4085,NAS | IDA | IEA
NCH-51,all_selected,GO:BP,GO:0061469,regulation of type B pancreatic cell proliferation,0.0192741650933975,True,200,11,3,11154,0.015,0.2727272727272727,332 | 8013 | 1019,IEA | ISS
NCH-51,all_selected,GO:BP,GO:0090232,positive regulation of spindle checkpoint,0.0192741650933975,True,200,11,3,11154,0.015,0.2727272727272727,55143 | 332 | 4085,NAS | IDA | IEA
NCH-51,all_selected,GO:BP,GO:0060623,regulation of chromosome condensation,0.0192741650933975,True,200,11,3,11154,0.015,0.2727272727272727,23397 | 10051 | 54892,IDA | ISS
NCH-51,all_selected,GO:CC,GO:0099512,supramolecular fiber,0.020127347413872,True,200,664,23,11154,0.115,0.0346385542168674,10112 | 5347 | 51512 | 146909 | 22974 | 24137 | 9055 | 56992 | 26586 | 3833 | 220134 | 29127 | 332 | 11080 | 6790 | 7010 | 259266 | 4001 | 3835 | 55800 | 800 | 8736 | 23710,IBA | IEA | IDA | TAS | ISS
NCH-51,all_selected,GO:CC,GO:0099081,supramolecular polymer,0.020127347413872,True,200,664,23,11154,0.115,0.0346385542168674,10112 | 5347 | 51512 | 146909 | 22974 | 24137 | 9055 | 56992 | 26586 | 3833 | 220134 | 29127 | 332 | 11080 | 6790 | 7010 | 259266 | 4001 | 3835 | 55800 | 800 | 8736 | 23710,IBA | IEA | IDA | TAS | ISS
NCH-51,all_selected,GO:BP,GO:0006235,dTTP biosynthetic process,0.0201873263982751,True,200,3,2,11154,0.01,0.6666666666666666,7298 | 1841,IEA | IBA
NCH-51,all_selected,GO:BP,GO:0009212,pyrimidine deoxyribonucleoside triphosphate biosynthetic process,0.0201873263982751,True,200,3,2,11154,0.01,0.6666666666666666,7298 | 1841,IEA | IBA
NCH-51,all_selected,GO:BP,GO:0044779,meiotic spindle checkpoint signaling,0.0201873263982751,True,200,3,2,11154,0.01,0.6666666666666666,11130 | 7272,ISS | IBA | IEA
NCH-51,all_selected,GO:BP,GO:0072275,metanephric glomerulus morphogenesis,0.0201873263982751,True,200,3,2,11154,0.01,0.6666666666666666,6943 | 5156,ISS | IEA
NCH-51,all_selected,GO:BP,GO:0072276,metanephric glomerulus vasculature morphogenesis,0.0201873263982751,True,200,3,2,11154,0.01,0.6666666666666666,6943 | 5156,ISS | IEA
NCH-51,all_selected,GO:BP,GO:0071163,DNA replication preinitiation complex assembly,0.0201873263982751,True,200,3,2,11154,0.01,0.6666666666666666,81620 | 8318,IDA | IBA | IEA
NCH-51,all_selected,GO:BP,GO:0072277,metanephric glomerular capillary formation,0.0201873263982751,True,200,3,2,11154,0.01,0.6666666666666666,6943 | 5156,ISS | IEA
NCH-51,all_selected,GO:BP,GO:0051642,centrosome localization,0.0201873263982751,True,200,25,4,11154,0.02,0.16,9787 | 6790 | 4085 | 259266,IBA | IEA | IMP
NCH-51,all_selected,GO:BP,GO:0046075,dTTP metabolic process,0.0201873263982751,True,200,3,2,11154,0.01,0.6666666666666666,7298 | 1841,IEA | IBA
NCH-51,all_selected,GO:BP,GO:0061842,microtubule organizing center localization,0.0201873263982751,True,200,25,4,11154,0.02,0.16,9787 | 6790 | 4085 | 259266,IBA | IEA | IMP
NCH-51,all_selected,GO:BP,GO:1902101,positive regulation of metaphase/anaphase transition of cell cycle,0.0229616700825018,True,200,12,3,11154,0.015,0.25,11065 | 9787 | 220134,IDA | NAS | IMP
NCH-51,all_selected,GO:BP,GO:1903490,positive regulation of mitotic cytokinesis,0.0229616700825018,True,200,12,3,11154,0.015,0.25,55143 | 332 | 1894,NAS | IMP
NCH-51,all_selected,GO:BP,GO:0045842,positive regulation of mitotic metaphase/anaphase transition,0.0229616700825018,True,200,12,3,11154,0.015,0.25,11065 | 9787 | 220134,IDA | NAS | IMP
NCH-51,all_selected,GO:BP,GO:0030174,regulation of DNA-templated DNA replication initiation,0.0229616700825018,True,200,12,3,11154,0.015,0.25,4171 | 81620 | 4176,NAS | IDA | IBA | IEA
NCH-51,all_selected,REAC,REAC:R-HSA-983231,Factors involved in megakaryocyte development and platelet production,0.0250262410824301,True,200,121,8,11154,0.04,0.0661157024793388,10112 | 146909 | 24137 | 56992 | 3833 | 29127 | 5577 | 3835,REAC
NCH-51,all_selected,GO:BP,GO:0010765,positive regulation of sodium ion transport,0.026032269241684,True,200,27,4,11154,0.02,0.1481481481481481,482 | 55800 | 6327 | 1272,IDA | IMP | IEA
NCH-51,all_selected,GO:BP,GO:0006270,DNA replication initiation,0.026032269241684,True,200,27,4,11154,0.02,0.1481481481481481,4171 | 81620 | 4176 | 8318,IMP | IBA | NAS | IEA | IDA | TAS
NCH-51,all_selected,GO:MF,GO:0004523,RNA-DNA hybrid ribonuclease activity,0.0262696943975108,True,200,6,3,11154,0.015,0.5,2237 | 10535 | 9156,IDA | IBA | IEA | TAS
NCH-51,all_selected,GO:BP,GO:0009263,deoxyribonucleotide biosynthetic process,0.0281272881636246,True,200,13,3,11154,0.015,0.2307692307692307,7298 | 1841 | 6241,IDA | IBA | IEA | ISS
NCH-51,all_selected,GO:BP,GO:0009265,2'-deoxyribonucleotide biosynthetic process,0.0281272881636246,True,200,13,3,11154,0.015,0.2307692307692307,7298 | 1841 | 6241,IDA | IBA | IEA
NCH-51,all_selected,GO:BP,GO:0009148,pyrimidine nucleoside triphosphate biosynthetic process,0.0281272881636246,True,200,13,3,11154,0.015,0.2307692307692307,7298 | 7371 | 1841,IEA | IDA | IBA
NCH-51,all_selected,GO:BP,GO:1901978,positive regulation of cell cycle checkpoint,0.0281272881636246,True,200,13,3,11154,0.015,0.2307692307692307,55143 | 332 | 4085,NAS | IDA | IEA
NCH-51,all_selected,GO:BP,GO:0046385,deoxyribose phosphate biosynthetic process,0.0281272881636246,True,200,13,3,11154,0.015,0.2307692307692307,7298 | 1841 | 6241,IDA | IBA | IEA
NCH-51,all_selected,GO:BP,GO:0006974,DNA damage response,0.03045034940613,True,200,656,23,11154,0.115,0.0350609756097561,4171 | 5347 | 2305 | 51512 | 55247 | 2237 | 10535 | 55215 | 4176 | 5427 | 9319 | 6839 | 7153 | 11335 | 8318 | 3835 | 57109 | 9156 | 3978 | 7832 | 5982 | 54962 | 10721,IBA | IDA | IMP | IEA | NAS | ISS | TAS | IPI
NCH-51,all_selected,GO:BP,GO:0051653,spindle localization,0.0315171966794513,True,200,48,5,11154,0.025,0.1041666666666666,5347 | 1058 | 220134 | 4085 | 259266,IDA | IMP | ISS
NCH-51,all_selected,GO:MF,GO:0003777,microtubule motor activity,0.032392193507983,True,200,47,6,11154,0.03,0.1276595744680851,10112 | 146909 | 24137 | 56992 | 3833 | 3835,IBA | IEA | TAS | ISS | NAS
NCH-51,all_selected,GO:BP,GO:1902412,regulation of mitotic cytokinesis,0.0344392564648817,True,200,14,3,11154,0.015,0.2142857142857142,55143 | 332 | 1894,NAS | IMP
NCH-51,all_selected,GO:BP,GO:0000076,DNA replication checkpoint signaling,0.0344392564648817,True,200,14,3,11154,0.015,0.2142857142857142,81620 | 8318 | 54962,IDA | IBA | IEA | TAS | IMP
NCH-51,all_selected,GO:BP,GO:1902102,regulation of metaphase/anaphase transition of meiotic cell cycle,0.0346098310718576,True,200,4,2,11154,0.01,0.5,11130 | 7272,ISS | IBA | IEA
NCH-51,all_selected,GO:BP,GO:0043137,"DNA replication, removal of RNA primer",0.0346098310718576,True,200,4,2,11154,0.01,0.5,2237 | 10535,IDA | IEA | IBA
NCH-51,all_selected,GO:BP,GO:1905132,regulation of meiotic chromosome separation,0.0346098310718576,True,200,4,2,11154,0.01,0.5,11130 | 7272,ISS | IBA | IEA
NCH-51,all_selected,GO:BP,GO:0007057,spindle assembly involved in female meiosis I,0.0346098310718576,True,200,4,2,11154,0.01,0.5,9133 | 6790,IEA
NCH-51,all_selected,GO:BP,GO:0046166,glyceraldehyde-3-phosphate biosynthetic process,0.0346098310718576,True,200,4,2,11154,0.01,0.5,7167 | 5105,IDA | IBA | IEA
NCH-51,all_selected,GO:BP,GO:1905133,negative regulation of meiotic chromosome separation,0.0346098310718576,True,200,4,2,11154,0.01,0.5,11130 | 7272,ISS | IBA | IEA
NCH-51,all_selected,GO:BP,GO:1902103,negative regulation of metaphase/anaphase transition of meiotic cell cycle,0.0346098310718576,True,200,4,2,11154,0.01,0.5,11130 | 7272,ISS | IBA | IEA
NCH-51,all_selected,GO:CC,GO:0000794,condensed nuclear chromosome,0.0375759519282251,True,200,57,5,11154,0.025,0.087719298245614,5347 | 23397 | 10051 | 6839 | 54892,IEA | ISO | TAS
NCH-51,all_selected,GO:BP,GO:0007076,mitotic chromosome condensation,0.0399700927030282,True,200,15,3,11154,0.015,0.2,5347 | 23397 | 10051,TAS | IDA | IMP | IBA | IEA
NCH-51,all_selected,GO:BP,GO:1904666,regulation of ubiquitin protein ligase activity,0.0399700927030282,True,200,15,3,11154,0.015,0.2,11065 | 5347 | 4085,TAS | IDA
NCH-51,all_selected,GO:BP,GO:0006271,DNA strand elongation involved in DNA replication,0.0399700927030282,True,200,15,3,11154,0.015,0.2,4176 | 3978 | 9837,IBA
NCH-51,all_selected,REAC,REAC:R-HSA-774815,Nucleosome assembly,0.0430404950718295,True,200,16,3,11154,0.015,0.1875,79019 | 55355 | 1058,REAC
NCH-51,all_selected,REAC,REAC:R-HSA-73933,Resolution of Abasic Sites (AP sites),0.0430404950718295,True,200,33,4,11154,0.02,0.1212121212121212,2237 | 5427 | 3978 | 5982,REAC
NCH-51,all_selected,REAC,REAC:R-HSA-606279,Deposition of new CENPA-containing nucleosomes at the centromere,0.0430404950718295,True,200,16,3,11154,0.015,0.1875,79019 | 55355 | 1058,REAC
NCH-51,all_selected,GO:BP,GO:0090329,regulation of DNA-templated DNA replication,0.0438899318429451,True,200,32,4,11154,0.02,0.125,4171 | 81620 | 4176 | 54962,NAS | IDA | IBA | IEA | TAS
NCH-51,all_selected,REAC,REAC:R-HSA-109582,Hemostasis,0.0442164699859042,True,200,526,19,11154,0.095,0.0361216730038022,482 | 10112 | 146909 | 24137 | 56992 | 3833 | 2788 | 29127 | 3699 | 5906 | 10235 | 5577 | 7010 | 5138 | 7102 | 7123 | 7078 | 3835 | 3082,REAC
NCH-51,all_selected,GO:BP,GO:2000241,regulation of reproductive process,0.0460327861932706,True,200,132,8,11154,0.04,0.0606060606060606,11130 | 6790 | 9319 | 7272 | 259266 | 1843 | 993 | 367,ISS | IEA | IBA
NCH-51,all_selected,KEGG,KEGG:03410,Base excision repair,0.0467161491984141,True,200,41,5,11154,0.025,0.1219512195121951,55247 | 2237 | 5427 | 3978 | 5982,KEGG
NCH-51,all_selected,GO:BP,GO:0044320,cellular response to leptin stimulus,0.0477019347186592,True,200,16,3,11154,0.015,0.1875,890 | 8013 | 55022,IEA | ISS
NCH-51,all_selected,GO:BP,GO:0006996,organelle organization,0.0478986329981045,True,200,2345,59,11154,0.295,0.0251599147121535,11065 | 26112 | 5156 | 81620 | 9133 | 10112 | 5347 | 55355 | 699 | 146909 | 23397 | 22974 | 55143 | 9787 | 11170 | 24137 | 1058 | 1063 | 9055 | 56992 | 26586 | 10460 | 3833 | 11130 | 2237 | 220134 | 23500 | 29127 | 332 | 5901 | 6790 | 23673 | 5138 | 4085 | 10051 | 9319 | 6839 | 7153 | 55022 | 6491 | 7272 | 259266 | 4288 | 57405 | 4001 | 256949 | 2034 | 3835 | 7148 | 7957 | 9156 | 1843 | 3082 | 1894 | 54892 | 800 | 8736 | 367 | 23710,IDA | IMP | IBA | ISS | TAS | IEA | NAS | IC
NCH-51,all_selected,GO:CC,GO:0072687,meiotic spindle,0.048466905671768,True,200,6,2,11154,0.01,0.3333333333333333,6790 | 259266,IEA
NCH-51,all_selected,REAC,REAC:R-HSA-8856688,Golgi-to-ER retrograde transport,0.049048549051944,True,200,108,7,11154,0.035,0.0648148148148148,10112 | 146909 | 24137 | 56992 | 3833 | 29127 | 3835,REAC
NCH-51,disease_down_drug_up,REAC,REAC:R-HSA-2161522,Abacavir ADME,0.0219117838729488,True,111,8,3,11154,0.027027027027027,0.375,5243 | 124 | 5105,REAC
NCH-51,disease_down_drug_up,GO:CC,GO:0005886,plasma membrane,0.0355589920158819,True,111,3647,54,11154,0.4864864864864865,0.0148066904304908,10894 | 482 | 3977 | 5156 | 10003 | 2823 | 11170 | 64344 | 3777 | 730 | 9590 | 2788 | 5243 | 29953 | 5906 | 10235 | 11080 | 5577 | 7512 | 8639 | 7010 | 5138 | 364 | 7102 | 6563 | 55679 | 4684 | 57030 | 3745 | 2840 | 2675 | 361 | 5354 | 124 | 4354 | 8516 | 7957 | 223117 | 55800 | 11037 | 66002 | 57716 | 8777 | 51705 | 5602 | 9397 | 23114 | 800 | 367 | 6327 | 57515 | 125 | 1272 | 23710,IDA | IBA | TAS | IEA | ISS | IPI | IMP | NAS | IC
NCH-51,disease_down_drug_up,GO:CC,GO:0071944,cell periphery,0.0355589920158819,True,111,3898,57,11154,0.5135135135135135,0.0146228835300153,10894 | 482 | 3977 | 5156 | 10003 | 2823 | 11170 | 64344 | 3777 | 730 | 9590 | 2788 | 5243 | 29953 | 5906 | 10235 | 11080 | 5577 | 7512 | 8639 | 7010 | 5138 | 364 | 7102 | 6563 | 55679 | 4684 | 5549 | 57030 | 7078 | 3745 | 2840 | 2675 | 361 | 5354 | 124 | 7148 | 4354 | 8516 | 7957 | 223117 | 55800 | 11037 | 66002 | 57716 | 8777 | 51705 | 5602 | 9397 | 23114 | 800 | 367 | 6327 | 57515 | 125 | 1272 | 23710,IDA | IBA | TAS | IEA | ISS | IPI | IMP | NAS | ISO | IC
