description,effective_domain_size,goshv,intersection_size,intersections,name,native,p_value,parents,precision,query,query_size,recall,significant,source,term_size,source_order,group_id,candidate,gene_set_scope,intersection_genes,intersection_evidence_codes,representative_rank
"""A stable assembly of two or more macromolecules, i.e. proteins, nucleic acids, carbohydrates or lipids, in which at least one component is a protein and the constituent parts function together in the nucleus."" [GOC:pg]",11154,38183,23,"[[""IPI""], [""IDA""], [""IPI"", ""ISS"", ""IBA""], [], [], [], [], [], [], [], [], [], [], [], [], [], [""IDA"", ""IPI"", ""IBA"", ""IEA""], [], [], [], [""IDA""], [], [], [], [], [], [], [], [], [""IEA""], [""IBA"", ""NAS""], [], [""IBA""], [], [], [], [""IPI"", ""ISS""], [], [], [], [], [], [], [], [], [""IDA""], [], [], [""IDA"", ""IPI"", ""IBA"", ""NAS"", ""IEA""], [""IDA"", ""IBA"", ""IEA""], [], [], [], [], [""IDA""], [], [""IDA"", ""IBA""], [""IDA"", ""IPI"", ""IBA"", ""TAS"", ""NAS"", ""IEA""], [], [], [], [], [""IDA"", ""IPI"", ""IBA"", ""IEA""], [], [], [], [], [], [], [], [""IDA"", ""IBA""], [], [], [], [], [""IDA"", ""IPI"", ""IBA"", ""IEA""], [""IDA""], [""IDA"", ""IPI"", ""IBA"", ""TAS"", ""NAS"", ""IEA""], [], [""IDA"", ""TAS""], [""IDA"", ""IBA"", ""TAS"", ""NAS"", ""IEA""], [], [""IDA"", ""IPI"", ""IBA"", ""IEA""], []]",nuclear protein-containing complex,GO:0140513,1.7785685209881006e-05,"[""GO:0005634"", ""GO:0032991""]",0.27380952380952384,query_1,84,0.023162134944612285,True,GO:CC,993,3514,3,TC-H-106,disease_up_drug_down,332 | 11065 | 51659 | 51690 | 5982 | 10248 | 25855 | 79050 | 4176 | 8099 | 6636 | 10528 | 9898 | 23481 | 6632 | 27339 | 9136 | 23649 | 54663 | 6633 | 51728 | 6627 | 11338,IPI | IDA | ISS | IBA | IEA | NAS | TAS,4.0
"""A spliceosomal complex that contains the U2, U5 and U6 snRNPs bound to a splicing intermediate in which the first catalytic cleavage of the 5' splice site has occurred. The precise subunit composition differs significantly from that of the catalytic step 1, or activated, spliceosome, and includes many proteins in addition to those found in the U2, U5 and U6 snRNPs."" [GOC:ab, GOC:krc, GOC:mah, ISBN:0879695897, ISBN:0879697393, PMID:18322460, PMID:19239890]",11154,37199,5,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [""IDA""], [], [], [], [], [], [], [], [], [""IDA""], [], [], [], [], [""IDA""], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [""IDA""], [], [], [""IDA""], [], [], []]",U2-type catalytic step 2 spliceosome,GO:0071007,2.425183369533503e-05,"[""GO:0005684"", ""GO:0071013""]",0.05952380952380952,query_1,84,0.2,True,GO:CC,25,2530,3,TC-H-106,disease_up_drug_down,6636 | 6632 | 27339 | 6633 | 6627,IDA,5.0
"""Binding to an RNA molecule or a portion thereof."" [GOC:jl, GOC:mah]",11154,333,32,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [""HDA""], [], [""IBA"", ""NAS"", ""IEA""], [], [""HDA""], [""IDA"", ""HDA""], [], [], [], [], [""IDA"", ""IEA""], [""IDA"", ""HDA""], [""HDA"", ""IEA""], [], [], [""IDA"", ""HDA"", ""IEA""], [], [""HDA""], [""HDA""], [], [], [""HDA"", ""IEA""], [], [], [""HDA"", ""IEA""], [""HDA""], [], [], [], [], [], [], [""HDA""], [""IDA"", ""HDA"", ""IBA"", ""TAS"", ""IEA""], [""IMP"", ""IBA"", ""IEA""], [""IDA"", ""HDA"", ""IBA"", ""TAS"", ""IEA""], [], [], [], [""HDA""], [""HDA""], [""HDA""], [""HDA"", ""IBA""], [""HDA"", ""IBA"", ""TAS"", ""IEA""], [], [], [""HDA"", ""IBA"", ""IEA""], [], [], [""HDA""], [], [], [], [], [], [], [""IDA"", ""HDA"", ""IBA"", ""IEA""], [], [], [], [""HDA"", ""IBA""], [], [], [""HDA"", ""IEA""], [""IDA"", ""HDA"", ""IBA""], [], [""HDA"", ""IBA"", ""IEA""], [""HDA"", ""IEA""], [""IDA"", ""HDA"", ""IBA"", ""IEA""], [""HDA"", ""IBA"", ""IEA""]]",RNA binding,GO:0003723,1.1686276607109373e-08,"[""GO:0003676""]",0.38095238095238093,query_1,84,0.026936026936026935,True,GO:MF,1188,333,1,TC-H-106,disease_up_drug_down,6949 | 51690 | 79080 | 4288 | 8662 | 23212 | 4839 | 10248 | 8568 | 79050 | 54555 | 55621 | 57109 | 5478 | 5725 | 6636 | 10528 | 27000 | 9898 | 65005 | 23481 | 6632 | 55299 | 79169 | 9136 | 10360 | 6633 | 26024 | 6627 | 22827 | 11338 | 23029,HDA | IBA | NAS | IEA | IDA | TAS | IMP,1.0
"""Catalysis of the reaction: ATP + H2O = ADP + H+ phosphate. ATP hydrolysis is used in some reactions as an energy source, for example to catalyze a reaction or drive transport against a concentration gradient."" [RHEA:13065]",11154,2972,10,"[[], [], [], [], [], [""IDA"", ""IEA""], [], [], [""IBA""], [], [], [], [], [], [], [], [], [], [], [], [""IEA""], [], [""IEA""], [], [], [], [], [], [], [], [], [], [], [], [], [""IEA""], [""IEA""], [], [], [], [], [""IEA""], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [""IBA""], [], [], [], [], [], [], [], [""IMP"", ""IEA""], [], [], [], [], [], [""IEA""], [], [], [], [], [], [], [], [], [], []]",ATP hydrolysis activity,GO:0016887,0.011211142539090632,"[""GO:0017111"", ""GO:0140657""]",0.11904761904761904,query_1,84,0.03278688524590164,True,GO:MF,305,2972,2,TC-H-106,disease_up_drug_down,80179 | 10112 | 5982 | 641 | 54555 | 4176 | 990 | 3833 | 55210 | 57130,IDA | IEA | IBA | IMP,2.0
Spliceosome,11154,38958,8,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [""KEGG""], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [""KEGG""], [], [], [], [], [], [], [], [], [""KEGG""], [], [], [], [], [""KEGG""], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [""KEGG""], [], [], [""KEGG""], [""KEGG""], [""KEGG""], []]",Spliceosome,KEGG:03040,0.00016033331568052474,"[""KEGG:00000""]",0.09523809523809523,query_1,84,0.0761904761904762,True,KEGG,105,220,22,TC-H-106,disease_up_drug_down,51690 | 6636 | 6632 | 27339 | 6633 | 6627 | 22827 | 11338,KEGG,1.0
DNA replication,11154,38957,4,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [""KEGG""], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [""KEGG""], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [""KEGG""], [], [], [], [], [], [], [""KEGG""], [], [], [], [], [], [], [], []]",DNA replication,KEGG:03030,0.008238246135008563,"[""KEGG:00000""]",0.047619047619047616,query_1,84,0.11764705882352941,True,KEGG,34,219,23,TC-H-106,disease_up_drug_down,5982 | 4176 | 3978 | 23649,KEGG,2.0
Cell cycle,11154,39011,6,"[[], [], [], [""KEGG""], [], [], [], [""KEGG""], [], [], [], [""KEGG""], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [""KEGG""], [], [], [], [], [""KEGG""], [""KEGG""], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",Cell cycle,KEGG:04110,0.020282726508939575,"[""KEGG:00000""]",0.07142857142857142,query_1,84,0.046153846153846156,True,KEGG,130,273,24,TC-H-106,disease_up_drug_down,81620 | 5347 | 890 | 4176 | 990 | 891,KEGG,3.0
"Cell Cycle, Mitotic",11154,39663,17,"[[""REAC""], [""REAC""], [""REAC""], [""REAC""], [], [], [], [""REAC""], [""REAC""], [""REAC""], [], [""REAC""], [], [""REAC""], [], [], [], [], [], [], [""REAC""], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [""REAC""], [], [], [], [""REAC""], [""REAC""], [""REAC""], [], [], [], [], [], [], [], [], [], [""REAC""], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [""REAC""], [], [], [], [], [], [], [""REAC""], [], [], [], [], [], [], [], []]","Cell Cycle, Mitotic",REAC:R-HSA-69278,2.5268315044970343e-06,"[""REAC:R-HSA-1640170""]",0.20238095238095238,query_1,84,0.04197530864197531,True,REAC,405,339,25,TC-H-106,disease_up_drug_down,332 | 11065 | 51659 | 81620 | 5347 | 10112 | 2305 | 890 | 55388 | 5982 | 4176 | 6790 | 990 | 891 | 4001 | 3978 | 23649,REAC,1.0
Metabolism of RNA,11154,40805,18,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [""REAC""], [], [], [], [], [], [], [], [], [], [""REAC""], [], [], [""REAC""], [], [""REAC""], [""REAC""], [], [], [""REAC""], [], [], [""REAC""], [], [], [], [], [], [], [], [], [""REAC""], [""REAC""], [""REAC""], [], [], [], [], [], [], [""REAC""], [""REAC""], [], [], [], [], [""REAC""], [], [], [], [], [], [], [], [""REAC""], [], [], [], [], [], [], [""REAC""], [], [], [""REAC""], [""REAC""], [""REAC""], []]",Metabolism of RNA,REAC:R-HSA-8953854,1.1904944730971678e-05,"[""REAC:0000000""]",0.21428571428571427,query_1,84,0.0325497287522604,True,REAC,553,1481,26,TC-H-106,disease_up_drug_down,51690 | 4839 | 10248 | 8568 | 79050 | 54555 | 55621 | 5725 | 6636 | 10528 | 23481 | 6632 | 27339 | 9136 | 6633 | 6627 | 22827 | 11338,REAC,2.0
Activation of the pre-replicative complex,11154,39437,5,"[[], [], [], [""REAC""], [], [], [], [], [], [], [], [], [], [""REAC""], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [""REAC""], [], [], [], [], [""REAC""], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [""REAC""], [], [], [], [], [], [], [], []]",Activation of the pre-replicative complex,REAC:R-HSA-68962,7.762369186453582e-05,"[""REAC:R-HSA-69002"", ""REAC:R-HSA-69206""]",0.05952380952380952,query_1,84,0.2,True,REAC,25,113,25,TC-H-106,disease_up_drug_down,81620 | 55388 | 4176 | 990 | 23649,REAC,3.0
DNA strand elongation,11154,39793,5,"[[], [], [""REAC""], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [""REAC""], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [""REAC""], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [""REAC""], [], [], [], [], [], [], [""REAC""], [], [], [], [], [], [], [], []]",DNA strand elongation,REAC:R-HSA-69190,0.0001677162124919812,"[""REAC:R-HSA-69239""]",0.05952380952380952,query_1,84,0.16129032258064516,True,REAC,31,469,25,TC-H-106,disease_up_drug_down,51659 | 5982 | 4176 | 3978 | 23649,REAC,4.0
Extension of Telomeres,11154,40252,5,"[[], [], [], [], [], [], [], [], [], [], [], [""REAC""], [], [], [], [], [], [], [], [], [""REAC""], [], [""REAC""], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [""REAC""], [], [], [], [], [], [], [""REAC""], [], [], [], [], [], [], [], []]",Extension of Telomeres,REAC:R-HSA-180786,0.0008273186019424417,"[""REAC:R-HSA-157579""]",0.05952380952380952,query_1,84,0.11363636363636363,True,REAC,44,928,25,TC-H-106,disease_up_drug_down,890 | 5982 | 641 | 3978 | 23649,REAC,5.0
"""The process in which genetic material, in the form of chromosomes, is organized into specific structures and then physically separated and apportioned to two or more sets. In eukaryotes, chromosome segregation begins with the condensation of chromosomes, includes chromosome separation, and ends when chromosomes have completed movement to the spindle poles."" [GOC:jl, GOC:mah, GOC:mtg_cell_cycle, GOC:vw]",11154,12648,37,"[[], [], [""IMP""], [], [], [], [], [], [], [""IEA""], [""IMP"", ""IBA""], [], [""IDA"", ""IBA"", ""TAS"", ""IEA""], [""IDA"", ""IMP"", ""ISO"", ""IBA"", ""IEA""], [], [""IDA"", ""IMP"", ""IBA"", ""NAS"", ""IEA""], [], [""IMP""], [""IDA"", ""IMP"", ""TAS"", ""IEA""], [], [], [], [""IBA""], [], [], [""IDA"", ""ISS"", ""IBA""], [""ISS""], [], [""IDA"", ""IMP"", ""ISS"", ""IBA"", ""IEA""], [""IBA"", ""TAS""], [], [], [], [], [""NAS""], [], [], [], [], [], [], [""IMP""], [], [""IDA"", ""IBA"", ""NAS"", ""IEA""], [], [], [""IDA""], [""IMP"", ""IBA"", ""NAS""], [], [], [], [], [], [""IBA""], [], [], [], [], [], [""IDA"", ""IBA""], [""IDA"", ""IMP"", ""IBA"", ""NAS""], [], [], [], [""IMP""], [""IEA""], [], [], [], [""IMP"", ""ISS"", ""IEA""], [], [], [], [], [], [], [""IMP""], [], [], [], [], [""IDA"", ""IEA""], [""IMP"", ""IBA""], [], [], [""IDA"", ""IMP"", ""IBA"", ""TAS"", ""NAS"", ""IEA""], [], [""IMP"", ""IBA"", ""NAS""], [], [], [], [], [], [], [], [], [], [], [""IMP""], [], [], [""IEA""], [""IMP"", ""IBA"", ""TAS"", ""IEA""], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [""IMP""], [], [], [], [""IDA"", ""IMP"", ""IBA"", ""NAS"", ""IEA""], [], [], [], [], [], [], [], [], [], [], [], [""IBA"", ""NAS""], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [""NAS"", ""IEA""], [], [""IMP""], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",chromosome segregation,GO:0007059,7.59503157004463e-18,"[""GO:0022402""]",0.185,query_1,200,0.12585034013605442,True,GO:BP,294,2525,26,Vorinostat,all_selected,81620 | 9133 | 24137 | 7272 | 23397 | 57405 | 1894 | 5347 | 146909 | 11130 | 56992 | 220134 | 9055 | 79019 | 55355 | 4085 | 4288 | 55143 | 11339 | 11065 | 1063 | 5901 | 6790 | 9319 | 10460 | 22974 | 891 | 10403 | 3833 | 26112 | 259266 | 699 | 3835 | 701 | 9787 | 55839 | 23212,IMP | IEA | IBA | IDA | TAS | ISO | NAS | ISS,1.0
"""Any process that modulates the frequency, rate or extent of mitotic sister chromatid separation. Mitotic sister chromatid separation is the process in which sister chromatids are physically detached from each other during mitosis."" [GOC:dph, GOC:tb]",11154,14450,15,"[[], [], [], [], [], [], [], [], [], [], [], [], [""IDA"", ""IBA"", ""TAS"", ""IEA""], [], [], [""NAS""], [], [], [""IMP""], [], [], [], [], [], [], [""IDA"", ""IBA""], [], [], [""IMP""], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [""IDA"", ""IBA"", ""NAS"", ""IEA""], [], [], [], [""NAS""], [], [], [], [], [], [], [], [], [], [], [], [""IDA""], [""NAS""], [], [], [], [], [], [], [], [], [""IMP""], [], [], [], [], [], [], [], [], [], [], [], [], [""IMP""], [], [], [""IMP"", ""NAS""], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [""IMP"", ""IBA"", ""TAS"", ""IEA""], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [""IDA"", ""IMP"", ""IBA"", ""NAS"", ""IEA""], [], [], [], [], [], [], [], [], [], [], [], [""NAS""], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",regulation of mitotic sister chromatid separation,GO:0010965,3.620930887323087e-13,"[""GO:0051306"", ""GO:1905818""]",0.075,query_1,200,0.3191489361702128,True,GO:BP,47,4327,26,Vorinostat,all_selected,7272 | 57405 | 5347 | 11130 | 220134 | 4085 | 55143 | 11065 | 1063 | 9319 | 891 | 10403 | 699 | 701 | 9787,IDA | IBA | TAS | IEA | NAS | IMP,2.0
"""Any process that modulates the rate or extent of progression through the cell cycle."" [GOC:ai, GOC:dph, GOC:tb]",11154,23108,48,"[[], [], [""IDA"", ""IBA"", ""IEA""], [], [], [], [], [], [""IMP""], [], [], [], [""IDA"", ""IBA"", ""TAS"", ""IEA""], [""ISO"", ""IEA""], [], [""NAS""], [], [""IDA"", ""IMP"", ""IEA""], [""IDA"", ""IMP"", ""TAS"", ""IEA""], [""IDA"", ""IBA"", ""IEA""], [], [], [], [], [], [""IDA"", ""ISS"", ""IBA"", ""IEA""], [], [], [""IMP""], [""IDA""], [], [], [""NAS""], [], [], [""IMP""], [], [], [""IDA"", ""IMP"", ""IEA""], [], [], [], [], [""IDA"", ""IMP"", ""IBA"", ""NAS"", ""IEA""], [""IMP""], [], [""IDA"", ""IBA""], [""NAS""], [""IDA""], [""IMP""], [], [], [], [], [], [], [], [], [""ISS"", ""IEA""], [""IDA"", ""IMP"", ""IBA""], [""IMP"", ""IBA"", ""NAS""], [], [], [], [], [""ISS"", ""IBA"", ""TAS""], [], [], [], [""IMP"", ""IBA""], [""IBA"", ""IEA""], [""IMP""], [], [], [], [], [""IMP""], [], [], [], [], [""ISS"", ""IEA""], [""IDA"", ""IMP"", ""IEA""], [], [], [""IMP"", ""NAS""], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [""IEA""], [""IDA"", ""IMP"", ""IBA"", ""TAS"", ""IEA""], [], [], [], [], [""ISS"", ""IEA""], [], [], [], [], [], [], [], [], [], [""ISS"", ""IEA""], [], [], [], [], [], [""IDA"", ""IMP"", ""IBA"", ""NAS"", ""IEA""], [], [], [], [], [""IDA""], [], [], [], [""IMP""], [], [], [""IBA"", ""NAS""], [""IDA""], [], [], [], [], [], [], [""IBA"", ""IEA""], [], [], [], [], [], [""IDA"", ""IBA"", ""TAS""], [], [], [], [], [], [], [], [], [], [], [""IBA""], [], [], [], [""IMP""], [], [], [""IDA""], [], [], [], [], [], [], [], [], [], [], [], [""IDA"", ""IEA""], [], [], [""IDA""], [], [], [], [], [], [""NAS"", ""IEA""], [], [], [], [], [], [], [], [], [], [], []]",regulation of cell cycle,GO:0051726,4.946936671450656e-12,"[""GO:0007049"", ""GO:0050794""]",0.24,query_1,200,0.06030150753768844,True,GO:BP,796,12985,26,Vorinostat,all_selected,81620 | 2305 | 7272 | 23397 | 57405 | 1894 | 5347 | 1019 | 11130 | 220134 | 9055 | 5888 | 80179 | 10733 | 4085 | 11170 | 4288 | 55143 | 6241 | 2237 | 388 | 11065 | 1063 | 6790 | 9319 | 1028 | 6839 | 10460 | 22974 | 891 | 10403 | 259266 | 699 | 3164 | 10370 | 701 | 7023 | 23481 | 9787 | 55771 | 4616 | 9088 | 8914 | 3297 | 10112 | 4303 | 55226 | 675,IDA | IBA | IEA | IMP | TAS | ISO | NAS | ISS,3.0
"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of the microtubule spindle during a mitotic cell cycle."" [GOC:go_curators, GOC:mah]",11154,12641,15,"[[], [], [], [], [], [], [], [], [], [], [""IMP"", ""IBA""], [], [""TAS""], [], [], [""IMP""], [], [], [""IDA"", ""IBA"", ""TAS""], [], [], [], [], [], [], [], [""ISS""], [], [], [""IBA"", ""TAS""], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [""NAS""], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [""TAS""], [""IBA"", ""IEA""], [], [], [], [], [], [], [], [], [], [], [""IMP"", ""IEA""], [], [], [], [], [""IDA"", ""ISS"", ""IEA""], [""IMP""], [], [], [""IMP""], [], [""IMP"", ""IBA""], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [""IBA""], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",mitotic spindle organization,GO:0007052,1.6845266041837083e-08,"[""GO:0007051"", ""GO:1902850""]",0.075,query_1,200,0.1485148514851485,True,GO:BP,101,2518,26,Vorinostat,all_selected,24137 | 7272 | 57405 | 5347 | 56992 | 9055 | 55143 | 5901 | 6790 | 10460 | 22974 | 891 | 10403 | 3833 | 9787,IMP | IBA | TAS | IDA | ISS | NAS | IEA,4.0
"""Any process in which a chromosome is transported to, or maintained in, a specific location."" [GOC:ai]",11154,22452,14,"[[], [], [""IMP""], [], [], [], [], [], [], [], [], [], [""IDA""], [], [], [""IDA""], [], [""IMP""], [], [], [], [], [], [], [], [""ISS""], [], [], [""IDA"", ""IMP""], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [""IMP"", ""NAS""], [], [], [], [], [], [], [], [], [], [], [], [], [""IDA"", ""IBA""], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [""IMP"", ""IBA""], [], [], [""IDA"", ""IMP"", ""IBA"", ""IEA""], [], [""IMP""], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [""IMP""], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [""NAS""], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [""IMP""], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",chromosome localization,GO:0050000,2.205244234289468e-08,"[""GO:0051640""]",0.07,query_1,200,0.16091954022988506,True,GO:BP,87,12329,26,Vorinostat,all_selected,81620 | 7272 | 57405 | 1894 | 11130 | 220134 | 55143 | 1063 | 891 | 10403 | 3833 | 3835 | 9787 | 23212,IMP | IDA | ISS | NAS | IBA | IEA,5.0
"""A structure composed of a very long molecule of DNA and associated proteins (e.g. histones) that carries hereditary information."" [ISBN:0198547684]",11154,34948,72,"[[], [], [""IDA"", ""IEA""], [""IDA"", ""IPI"", ""HDA"", ""ISS"", ""TAS"", ""IEA""], [], [], [], [""ISA""], [""ISA""], [], [""IEA""], [], [""IBA"", ""IEA""], [""IDA"", ""ISO"", ""IBA"", ""NAS"", ""IEA""], [], [""IDA"", ""IPI"", ""IBA"", ""NAS"", ""IEA""], [], [], [""IDA"", ""IBA"", ""IEA""], [""IDA""], [""ISA""], [], [], [], [], [""IDA"", ""IBA"", ""NAS"", ""IEA""], [], [], [""IDA"", ""IPI"", ""IBA"", ""IEA""], [""IEA""], [], [""IDA"", ""IPI"", ""IBA"", ""IEA""], [""IDA"", ""ISS"", ""IBA"", ""IEA""], [], [""IPI"", ""IEA""], [], [], [], [""IEA""], [], [], [""IDA"", ""IBA"", ""IEA""], [""IPI"", ""HDA"", ""ISS"", ""TAS"", ""IEA""], [""IDA"", ""IBA"", ""IEA""], [], [], [""IDA"", ""IBA"", ""IEA""], [""IDA"", ""IBA"", ""IEA""], [], [""IDA"", ""HDA""], [], [""IEA""], [""NAS""], [""IDA"", ""IBA"", ""IEA""], [], [], [], [], [], [], [""IDA"", ""IBA"", ""TAS"", ""NAS"", ""IEA""], [""IDA""], [""IEA""], [], [""IDA""], [""IBA""], [], [], [], [""IBA""], [], [""IDA"", ""TAS"", ""IEA""], [], [], [], [""IDA""], [], [], [], [], [], [], [""IDA""], [], [], [""IDA"", ""IPI"", ""IBA"", ""TAS"", ""NAS"", ""IEA""], [""IDA"", ""IEA""], [], [], [], [], [], [], [], [], [], [], [], [], [""ISA"", ""IBA""], [], [], [""IDA"", ""IBA"", ""IEA""], [""IDA""], [""IDA""], [], [], [""ISS"", ""ISA"", ""IEA""], [""IDA""], [], [], [], [], [], [], [], [], [""ISS"", ""IEA""], [], [""TAS"", ""IEA""], [], [], [""ISA""], [""IDA"", ""IBA"", ""IEA""], [], [], [], [], [""ISA""], [], [], [""IBA""], [""IDA"", ""IEA""], [], [""IBA""], [], [], [""IDA"", ""IPI"", ""IBA"", ""IEA""], [], [""IPI"", ""ISS"", ""IBA"", ""IEA""], [""ISA""], [], [""IDA"", ""IPI"", ""IBA"", ""IEA""], [], [], [], [""ISA""], [], [], [], [], [], [], [], [], [], [], [], [""IBA""], [""IDA"", ""ISA""], [""IDA"", ""IBA"", ""IEA""], [], [""ISA""], [], [""IDA"", ""ISA"", ""IEA""], [], [], [], [], [], [""IDA"", ""IEA""], [], [], [], [""IPI"", ""IEA""], [], [""IDA""], [], [], [""ISA""], [""ISA""], [], [""HDA""], [""IEA""], [], [], [], [], [""IDA"", ""IEA""], [], [], [], [], [], [], [], [""IPI"", ""HDA"", ""ISS"", ""IEA""], [""IEA""], [], []]",chromosome,GO:0005694,7.932801289875388e-16,"[""GO:0043232""]",0.36,query_1,200,0.05290227773695812,True,GO:CC,1361,279,13,Vorinostat,all_selected,81620 | 4171 | 6943 | 2305 | 24137 | 7272 | 23397 | 57405 | 5347 | 1019 | 2354 | 11130 | 220134 | 9055 | 5427 | 5888 | 79019 | 10733 | 55355 | 4176 | 4085 | 4288 | 55143 | 2237 | 54821 | 55215 | 11339 | 1063 | 79228 | 55247 | 5901 | 6790 | 9319 | 6839 | 79080 | 891 | 10403 | 8099 | 4306 | 699 | 705 | 8568 | 3164 | 10036 | 10370 | 3835 | 2353 | 701 | 7023 | 11169 | 23481 | 4675 | 5424 | 51659 | 4783 | 23649 | 23051 | 3182 | 64344 | 8914 | 4929 | 3297 | 10721 | 55839 | 23212 | 4303 | 8013 | 55226 | 57658 | 675 | 4174 | 1786,IDA | IEA | IPI | HDA | ISS | TAS | ISA | IBA | ISO | NAS,1.0
